"MoveCount","CameraMove","Move","GripperPickupOwnPieceSuccess","GripperPutdownOwnPieceSuccess","GripperShouldPickupDeadPiece","GripperPickupDeadPieceSuccess","GripperPutdownDeadPieceSuccess","GripperPickupEnemyPiece","GripperPickupEnemyPieceSuccess","GripperPutdownEnemyPieceSuccess","ExtraPickupForCastling","ExtraPickupForCastlingSuccess","AngleOfTransformationMatrixChessboard","AngleOfTransformationMatrixPegs","MovesTriedBeforeSuccess","MostLikelyCameraMove","SecondMostLikelyCameraMove","ThirdMostLikelyCameraMove","MostLikelyCameraMoveScore","SecondMostLikelyCameraMoveScore","ThirdMostLikelyCameraMoveScore","CameraCorrectGreenCornorLocation","CameraCorrectYellowCornorLocation","CameraCorrectRedPegLocation","CameraCorrectYellowPegLocation","RobotManagesToMakeMovement"
"0","1","d1d4","1","1","1","1","1","0","1","1","0","1","0.381331","-1.237679","1","d4d1","d4h1","d4g1","1.859738","1.700827","1.700827","1","1","1","1","1"
"0","Null","c8d7","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","a4b6","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","b6a4","b6b5","b6a3","2.439637","1.883226","1.855866","1","1","1","1","1"
"0","Null","b8c6","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","d4e3","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","d4e3","d4e3","d4d3","3.353982","2.271792","1.860187","1","1","1","1","1"
"0","Null","a8b8","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","b6d7","1","1","1","1","1","0","1","1","0","1","0.381331","-1.237679","1","d7b6","d7b5","d7h1","2.342030","1.794590","1.700827","1","1","1","1","1"
"0","Null","d8d7","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g1f3","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","g1f3","g1f2","g1h1","3.026800","2.137286","1.956153","1","1","1","1","1"
"0","Null","g8f6","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","wK","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","2","e1g1","wK","e1f1","3.207645","2.608845","2.191483","1","1","1","1","1"
"0","Null","d7c8","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","f1e1","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","e1f1","e1g1","e1c1","2.194618","1.848981","1.845646","1","1","1","1","1"
"0","Null","e7e5","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","c1d2","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","c1d2","c1d1","c1h1","3.217802","1.863051","1.700827","1","1","1","1","1"
"0","Null","f8e7","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","a1d1","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","a1d1","a1h1","a1g1","2.224184","1.700827","1.700827","1","1","1","1","1"
"0","Null","b8b2","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","h2h3","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","h2h3","h2h1","h2g1","2.049991","1.826415","1.700827","1","1","1","1","1"
"0","Null","b2b5","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","e3g5","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","e3g5","e3e2","e3d2","3.255449","1.810139","1.761344","1","1","1","1","1"
"0","Null","bK","1","1","0","1","1","0","1","1","1","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","a2a4","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","a4a2","a4e1","a4f7","3.032678","2.651463","2.625892","1","1","1","1","1"
"0","Null","b5b8","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g5g3","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","g5g3","g5g2","g5h2","3.239829","1.832563","1.770141","1","1","1","1","1"
"0","Null","f6h5","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g3h2","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","h2g3","h2h1","h2g2","3.005540","1.813475","1.799367","1","1","1","1","1"
"0","Null","c8e6","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","d2g5","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","g5d2","g5d1","d2d1","3.246643","1.945380","1.790369","1","1","1","1","1"
"0","Null","h7h6","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g5e7","1","1","1","1","1","0","1","1","0","1","0.381331","-1.237679","1","e7g5","e7h1","e7g1","2.481143","1.700827","1.700827","1","1","1","1","1"
"0","Null","c6e7","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","d1d2","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","d2d1","d2h1","d2g1","1.889792","1.700827","1.700827","1","1","1","1","1"
"0","Null","h5f6","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","h2g3","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","h2g3","h2g2","h2h1","3.036793","1.852502","1.791214","1","1","1","1","1"
"0","Null","f8c8","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","f3h4","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","h4f3","h4f2","h4h3","2.557489","2.148327","2.036042","1","1","1","1","1"
"0","Null","a6a5","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g3d3","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","g3d3","g3g2","g3d2","2.083246","1.896824","1.829596","1","1","1","1","1"
"0","Null","c8c6","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","h4f5","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","h4f5","h4h3","h4f4","2.869559","2.015079","1.862129","1","1","1","1","1"
"0","Null","e7f5","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","e4f5","1","1","1","1","1","0","1","1","0","1","0.381331","-1.237679","1","f5e4","f5h1","f5g1","1.924496","1.700827","1.700827","1","1","1","1","1"
"0","Null","e6c8","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","e1d1","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","e1d1","e1h1","e1g1","2.144550","1.700827","1.700827","1","1","1","1","1"
"0","Null","c8c7","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","c2c4","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","c2c4","c2c3","c2c1","3.335433","2.009630","1.982595","1","1","1","1","1"
"0","Null","b8c8","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","f2f3","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","f2f3","f2f1","f2h1","1.994401","1.806290","1.700827","1","1","1","1","1"
"0","Null","c6c4","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","d3d6","1","1","1","1","1","0","1","1","0","1","0.381331","-1.237679","1","d6d3","d6g1","d6h1","1.852894","1.830084","1.700827","1","1","1","1","1"
"0","Null","c7a7","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g1h1","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","g1h1","g1f1","g1e1","2.001683","1.700827","1.700827","1","1","1","1","1"
"0","Null","g8h7","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","d6e5","1","1","1","1","1","0","1","1","0","1","0.381331","-1.237679","1","e5d6","e5d6","e5h1","2.697384","1.798256","1.700827","1","1","1","1","1"
"0","Null","c4c1","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g2g4","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","g2g4","g2g3","g2g1","3.044206","1.950362","1.904256","1","1","1","1","1"
"0","Null","c1d1","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","d2d1","1","1","1","1","1","0","1","1","0","1","0.381331","-1.237679","1","d1d2","d1h1","d1g1","2.513267","1.700827","1.700827","1","1","1","1","1"
"0","Null","a7f2","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","e5e1","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","e5e1","e5f1","e5g2","3.172805","2.096078","2.027587","1","1","1","1","1"
"0","Null","f2f3","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","h1g1","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","g1h1","g1h2","g1f1","2.047719","1.789781","1.700827","1","1","1","1","1"
"0","Null","f3h3","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","e1e7","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","e1e7","e1e8","e1e6","3.212430","1.827080","1.803179","1","1","1","1","1"
"0","Null","h3g4","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g1f2","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","f2g1","f2f1","f2h1","3.302645","1.769938","1.755807","1","1","1","1","1"
"0","Null","c8c2","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","f2e1","1","1","0","1","1","0","1","1","0","1","0.381331","-1.237679","1","f2e1","f2f1","f2g1","3.368981","1.772617","1.757939","1","1","1","1","1"
"0","Null","g4g1","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
