"MoveCount","CameraMove","Move","GripperPickupOwnPieceSuccess","GripperPutdownOwnPieceSuccess","GripperShouldPickupDeadPiece","GripperPickupDeadPieceSuccess","GripperPutdownDeadPieceSuccess","GripperPickupEnemyPiece","GripperPickupEnemyPieceSuccess","GripperPutdownEnemyPieceSuccess","ExtraPickupForCastling","ExtraPickupForCastlingSuccess","AngleOfTransformationMatrixChessboard","AngleOfTransformationMatrixPegs","MovesTriedBeforeSuccess","MostLikelyCameraMove","SecondMostLikelyCameraMove","ThirdMostLikelyCameraMove","MostLikelyCameraMoveScore","SecondMostLikelyCameraMoveScore","ThirdMostLikelyCameraMoveScore","CameraCorrectGreenCornorLocation","CameraCorrectYellowCornorLocation","CameraCorrectRedPegLocation","CameraCorrectYellowPegLocation","RobotManagesToMakeMovement"
"0","Null","f2f3","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","b7b5","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","b5b7","b5h1","b5g1","3.362726","1.700827","1.700827","1","1","1","1","1"
"0","Null","h3h4","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g5h4","1","1","1","1","1","0","1","1","0","1","0.094860","-176.362839","1","h4g5","h4h1","h4g1","2.590275","1.700827","1.700827","1","1","1","1","1"
"0","Null","h1h4","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","e8f7","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","e8f7","e8h1","e8g1","3.311049","1.700827","1.700827","1","1","1","1","1"
"0","Null","d1h1","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","b5b4","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","b5b4","b5h1","b5g1","2.275101","1.700827","1.700827","1","1","1","1","1"
"0","Null","c3c4","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","a7a5","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","a5a7","a5f7","a5e5","2.844831","1.810457","1.796727","1","1","1","1","1"
"0","Null","h1d1","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g7g5","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","g7g5","g7g6","g7g8","3.361316","1.789904","1.789904","1","1","1","1","1"
"0","Null","h4h7","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","f7g6","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","g6f7","g6h1","g6g1","3.330222","1.700827","1.700827","1","1","1","1","1"
"0","Null","h7h1","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","d8d7","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","d7d8","d7h1","d7g1","2.303057","1.700827","1.700827","1","1","1","1","1"
"0","Null","d2e1","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","d7h7","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","d7h7","d7h1","d7g1","3.356889","1.700827","1.700827","1","1","1","1","1"
"0","Null","d5f4","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g5f4","1","1","1","1","1","0","1","1","0","1","0.094860","-176.362839","1","f4g5","f4e1","f4a2","2.234624","1.930996","1.920126","1","1","1","1","1"
"0","Null","d1d6","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","g6f7","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","g6f7","g6h1","g6g1","3.369092","1.700827","1.700827","1","1","1","1","1"
"0","Null","h1h7","1","1","0","1","1","1","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","f7e8","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","e8f7","e8d7","e8e1","3.040978","1.788897","1.770890","1","1","1","1","1"
"0","Null","d6a6","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
"0","1","e8f8","1","1","0","1","1","0","1","1","0","1","0.094860","-176.362839","1","e8f8","e8h1","e8g1","2.262051","1.700827","1.700827","1","1","1","1","1"
"0","Null","a6a8","1","1","0","1","1","0","1","1","0","1","Null","Null","Null","Null","Null","Null","Null","Null","Null","1","1","1","1","1"
